"UB-6041 (CasD182)","UB-6038 (CasD183)","UB-4960 (BuD391B)","UB-4959 (BuD391A)","UB-4511 (EH090)","UB-4512 (EH091)","MelSG077","UB-4885 (MelSG078)","UB-4884 (MelSG079)","UB-4882 (MelSG080)","UB-6476 (BuD339)","UB-4734 (MH105c)","UB-4732 (MH094)","UB-4890 (MelSG075)","UB-4728 (MH064)","UB-4733 (MH095)","UB-6473 (BuD250)","UB-4735 (Ber022)","UB-4739 (Ber134/1)","UB-4836 (WG27)","UB-6472 (BuD222)","UB-6037 (CasD134)","UB-4888 (MelSG089)","UB-6040 (CasD053)","UB-4707 (EH079)","UB-6035 (CasD096)","UB-4975 (AstCli12)","UB-4984 (Lec018)","UB-4835 (ApD134)","UB-4729 (MH068)","UB-6034 (CasD120)","UB-4705 (WHes123)","UB-6033 (WHes113)","UB-4709 (EH014)","UB-4708 (EH083)","UB-5208 (ApD107)","UB-4077 (But4275)","UB-4965 (ApD117)","UB-4889 (MelSG069)","UB-4963 (SPTip208)","UB-6032 (SPTip073)","UB-6036 (CasD013)","UB-4887 (MelSG082)","UB-4964 (Cod30)","UB-4883 (MelSG095)","UB-4042 (But1674)","UB-4552 (MaDE3)","UB-4507 (Lec187)","UB-4706 (WHes118)","UB-4502 (Lec138)","UB-4504 (Lec179)","UB-4910 (BloodH22)","UB-4506 (Lec172/2)","MaDE1 & E2","UB-4554 (MaDF2)","UB-4549 (MaDC7)","UB-4553 (MaDD10)","UB-6042 (CasD088)","UB-4501 (Lec014)","UB-4503 (Lec148)","SUERC-51539 (ERL G353)","SUERC-51548 (ERL G210)","SUERC-51553 (ERL G116)","SUERC-39108 ERLK G322","SUERC-39109 ERL G362","SUERC-39112 ERL G405","SUERC-51560 ERL G038","SUERC-39091 (ERL G003)","SUERC-39092 (ERL G005)","SUERC-39113 (ERL G417)","SUERC-51549 (ERL G195)","SUERC-51543 (ERL G281)","SUERC-51551 (ERL G193)","SUERC-51552 (ERL G107)","SUERC-39100 (ERL G266)","SUERC-51550 (ERL G254)","SUERC-39096 (ERL G112)"
571.766,605.157,524.648,631.912,599.516,654.706,575.778,602.747,611.048,646.479,533.231,526.632,512.838,517.237,600.862,513.408,514.196,517.223,517.534,547.91,533.826,552.609,540.544,515.666,562.035,566.068,554.587,578.637,555.07,575.526,580.393,573.263,576.365,580.97,574.974,607.256,609.99,599.589,620.488,594.324,644.227,648.209,620.316,639.413,633.07,616.892,661.707,628.458,631.521,652.449,652.753,655.674,654.958,657.897,659.799,656.076,667.746,667.063,675.043,674.464,588.307,666.705,667.693,529.73,530.349,551.185,552.414,518.901,534.045,568.305,562.554,628.728,631.265,653.158,590.254,633.246,578.625
572.488,607.097,534.643,650.711,580.712,647.795,574.6,591.204,644.039,653.269,522.702,521.596,554.387,542.656,627.676,534.306,530.991,530.964,533.037,527.756,567.917,542.085,548.727,549.898,547.553,579.573,573.485,581.952,562.002,578.439,566.855,557.332,572.747,557.152,598.219,598.516,589.185,573.603,623.771,589.188,643.447,650.939,615.624,648.752,629.68,642.318,653.382,602.332,614.36,652.884,658.691,660.638,667.18,652.029,671.516,660.039,669.597,662.399,670.407,672.216,581.207,665.857,665.33,532.77,525.42,543.77,538.424,528.922,537.986,561.837,558.866,577.867,617.559,621.497,647.138,642.06,630.239
572.721,583.684,521.709,594.398,564.224,660.817,594.377,598.587,637.932,655.947,538.942,539.613,519.631,546.116,583.155,529.298,523.367,549.468,518.701,546.088,533.182,550.658,561.294,548.761,565.465,575.11,567.149,601.273,577.948,582.873,567.883,571.71,550.196,542.284,568.787,574.363,571.175,575.684,594.205,626.049,612.345,638.215,647.526,649.574,638.665,646.674,639.144,635.198,657.706,643.363,652.713,663.537,668.834,665.055,665.319,661.602,667.634,663.173,663.666,660.323,637.46,662.663,664.026,541.282,536.377,537.07,549.868,521.893,537.203,555.38,598.942,602.369,639.545,641.892,612.914,611.778,634.198
565.118,606.679,531.865,644.265,595.927,659.34,570.057,611.57,643.736,651.022,535.704,521.849,517.548,576.587,573.322,514.667,526.097,535.817,546.832,528.366,545.771,558.172,547.749,553.677,584.307,570.534,585.1,564.945,601.093,604.583,574.778,560.889,560.682,549.471,649.047,603.922,604.306,575.757,640.835,634.527,642.462,644.38,634.374,647.16,644.535,622.742,655.894,627.917,653.824,629.495,653.2,650.996,653.773,665.236,666.253,664.732,662.881,663.637,659.207,662.149,591.109,663.335,661.513,555.877,519.846,549.466,557.359,521.906,546.304,546.59,608.141,580.916,604.03,611.741,612.486,635.682,643.582
551.832,593.909,530.278,645.427,592.708,664.702,571.961,572.124,620.135,656.701,533.536,534.35,542.25,537.614,588.071,535.427,531.565,532.259,548.341,546.452,549.772,547.766,560.063,551.196,559.224,551.756,566.188,585.248,573.45,598.574,575.563,575.763,572.26,575.194,600.796,584.281,595.406,599.791,608.151,612.119,616.688,613.957,630.149,634.969,638.859,651.141,636.631,624.171,618.207,661.97,656.479,660.723,664.644,665.769,663.473,664.438,665.833,660.767,659.258,661.818,646.468,659.941,658.03,540.97,535.177,540.462,559.904,531.573,533.424,601.755,579.809,572.5,612.589,613.112,569.971,633.323,604.673
595.027,626.334,526.527,653.327,565.017,657.774,571.834,587.007,647.137,650.788,541.273,545.032,514.012,550.491,586.043,542.998,510.316,545.605,532.867,553.076,546.82,541.972,554.907,549.137,550.434,551.258,558.616,561.868,599.91,563.267,571.051,583.642,586.678,590.446,569.195,562.405,579.499,606.257,624.479,639.259,645.671,625.856,615.343,629.565,634.726,649.99,651.924,657.772,657.643,652.061,648.381,667.723,651.51,658.513,664.014,668.605,669.596,661.006,668.954,657.17,608.65,651.944,658.067,513.083,535.457,536.727,552.72,519.451,539.724,564.169,578.546,590.968,620.834,598.952,612.786,647.974,612.188
575.423,606.54,524.197,600.445,605.678,635.71,577.002,595.149,651.903,660.094,538.051,526.878,535.498,554.374,597.711,526.939,554.354,538.661,537.687,540.422,542.921,567.159,539.224,546.865,571.049,589.105,575.549,594.915,603.159,605.401,574.413,566.548,559.613,561.378,589.216,598.118,581.118,639.442,617.336,609.438,647.383,635.243,633.566,632.873,646.943,641.901,668.29,636.992,619.077,648.073,654.895,655.428,659.358,660.671,665.337,663.672,659.844,671.767,676.986,673.21,578.726,659.146,651.488,537.155,546.207,539.574,538.58,534.816,533.846,558.426,584.281,574.66,581.603,641.397,630.02,632.194,593.945
565.197,615.228,523.033,642.668,551.124,667.175,598.208,605.805,628.75,652.227,543.438,534.929,547.199,561.039,561.992,527.602,544.795,560.891,536.873,538.203,542.276,569.575,550.674,558.304,574.322,553.636,580.462,580.577,595.837,574.729,579.572,573.09,597.916,578.767,583.78,597.642,574.597,609.494,587.888,624.495,626.406,628.34,628.567,633.957,607.157,623.764,655.201,616.145,647.703,658.787,637.779,668.361,670.068,661.772,665.332,670.933,670.138,669.105,669.2,659.574,576.807,668.739,660.335,536.563,541.447,559.56,558.651,534.217,545.848,546.605,569.563,575.222,615.227,629.116,601.652,655.825,591.011
566.032,618.611,534.525,631.841,556.799,651.514,597.55,603.424,647.415,653.828,529.622,538.987,538.182,560.473,559.915,538.443,537.933,548.447,537.741,533.278,547.859,560.855,557.65,565.757,538.922,552.65,571.011,561.559,546.384,561.096,591.812,572.856,561.032,612.35,549.494,570.462,589.956,589.423,604.592,627.273,607.239,630.764,610.293,640.362,615.992,642.236,620.049,651.88,659.667,624.434,651.002,650.458,653.742,655.532,661.023,659.736,662.641,662.925,657.581,662.105,631.155,668.696,668.411,532.833,548.202,532.114,552.801,530.769,534.094,549.186,561.565,601.425,636.088,635.717,594.872,613.66,572.212
587.212,639.963,531.208,621.845,565.469,666.488,573.06,593.128,616.189,649.41,538.695,542.245,545.966,607.354,614.233,543.656,573.203,539.474,539.879,567.653,547.395,551.62,539.36,556.712,548.249,578.295,565.824,553.592,576.268,585.751,605.967,582.408,563.342,583.187,592.949,647.808,586.919,591.873,622.364,643.701,646.886,605.623,638.336,646.631,639.42,654.415,663.558,634.988,658.203,654.192,650.348,652.445,652.715,642.082,662.775,660.85,668.187,668.74,663.663,659.063,614.439,666.06,663.042,533.286,546.542,532.615,545.359,530.352,538.851,553.844,586.898,588.585,593.795,616.166,594.353,629.728,627.925
558.651,598.841,524.106,649.609,565.66,668.623,557.92,585.416,643.529,647.519,522.247,516.355,515.811,591.513,583.57,534.703,515.722,532.776,513.74,514.487,544.99,560.077,562.712,554.156,532.767,567.923,549.522,579.773,598.295,584.158,613.831,567.565,571.127,610.291,583.001,591.138,595.885,602.247,614.076,650.815,613.595,610.971,610.917,636.542,631.206,619.396,657.047,644.903,632.826,610.527,656.574,660.175,659.385,657.511,658.954,661.447,669.156,667.56,667.95,654.742,628.21,664.668,650.356,537.822,516.027,541.799,532.664,531.306,540.753,566.767,591.386,597.831,624.178,643.086,605.426,648.061,600.651
558.457,631.891,537.341,618.412,552.026,660.212,558.103,575.585,641.16,655.491,529.726,536.144,541.11,555.788,547.621,537.465,534.253,562.012,555.006,549.344,561.048,550.597,582.799,551.122,560.799,577.37,555.491,565.89,566.287,569.43,579.231,559.071,618.881,572.014,599.875,588.184,575.316,609.378,628.126,633.144,584.516,634.15,633.709,648.609,626.335,637.376,657.746,631.743,648.486,646.376,651.051,654.689,654.191,663.92,672.179,669.215,658.734,671.339,675.213,666.159,586.923,657.486,658.838,534.098,522.577,536.643,542.137,524.301,532.332,566.774,598.201,618.488,639.392,630.925,575.98,647.073,619.76
578.459,649.264,534.843,631.556,565.515,666.25,565.082,596.248,624.471,656.048,542.849,535.446,551.243,562.461,648.385,534.806,549.713,535.829,553.062,550.838,564.249,547.145,552.399,554.154,573.874,586.226,556.152,584.318,571.375,592.307,555.664,605.152,556.531,575.602,595.596,573.976,600.697,582.197,594.616,649.834,644.672,630.583,636.035,640.375,603.913,642.072,655.382,662.3,630.437,654.842,644.4,658.932,665.478,654.959,659.688,666.79,669.613,667.651,662.252,662.231,570.109,664.232,667.846,538.32,546.398,546.994,545.815,535.094,535.19,553.532,549.602,583.476,624.87,637.065,585.002,648.621,636.969
563.908,589.269,533.498,644.427,593.142,654.276,574.179,621.261,651.398,657.998,539.013,537.399,541.742,558.659,556.36,532.194,530.1,547.502,536.303,540.009,564.198,547.519,561.179,553.006,540.245,564.962,571.923,560.227,552.406,563.623,577.968,556.817,578.947,543.749,620.825,587.032,565.465,594.793,638.576,631.166,629.388,615.446,632.62,650.397,631.264,618.309,645.011,653.46,650.666,665.51,650.059,656.654,660.637,660.169,669.572,668.562,662.408,664.841,658.985,670.821,609.648,668.962,669.682,539.206,535.557,535.857,535.904,528.136,526.532,555.31,611.875,569.873,611.516,618.448,578.175,620.612,621.869
556.046,592.681,522.85,641.129,569.515,662.28,590.985,608.059,643.188,651.266,527.455,538.929,550.469,566.014,632.672,533.968,538.69,533.802,550.978,544.949,552.95,551.184,577.249,550.324,557.12,558.601,563.421,574.799,592.125,565.236,563.434,569.576,558.261,571.98,576.257,574.678,588.416,605.016,595.243,646.259,642.49,653.152,648.635,638.447,636.565,618.674,660.834,603.984,635.171,629.658,662.648,654.865,661.208,662.496,656.085,658.223,663.056,663.379,674.135,663.759,582.112,657.979,658.954,536.667,528.436,544.375,545.382,525.886,543.673,571.568,570.896,599.06,644.386,629.326,583.485,640.827,650.082
550.345,618.615,529.231,652.05,542.906,659.254,572.148,608.305,629.1,655.731,530.419,545.088,532.76,544.547,560.517,529.782,538.042,545.05,549.091,553.677,540.034,549.974,548.011,537.16,551.477,558.217,564.464,571.636,582.35,576.358,547.066,594.944,566.78,569.02,565.827,579.913,636.661,602.722,642.4,637.238,633.535,635.037,632.693,643.701,624.576,637.019,657.374,648.891,632.177,637.098,651.43,653.308,660.422,655.343,647.978,674.334,670.531,669.508,662.076,662.15,624.883,671.268,662.907,535.063,550.3,540.002,541.954,530.824,544.1,545.566,587.216,574.334,634.986,609.931,595.705,626.762,609.429
591.65,612.293,534.575,649.626,560.107,664.485,556.129,631.946,640.482,659.816,543.979,538.776,554.079,546.437,564.598,540.319,542.472,536.58,540.622,550.178,536.395,582.44,572.135,567.966,569.668,562.11,551.454,552.517,623.468,593.634,589.2,563.547,603.83,552.667,607.948,618.769,580.423,605.997,594.34,605.285,630.129,588.619,631.445,639.873,654.043,637.423,661.819,631.072,654.155,649.598,656.466,662.724,652.598,659.051,651.456,668.086,662.12,664.402,669.504,664.836,586.179,662.762,660.165,536.823,542.195,542.038,542.337,535.153,537.474,578.172,579.927,573.304,590.32,644.493,572.187,635.901,612.43
554.472,628.142,535.169,638.454,584.895,659.607,558.186,575.634,635.266,650.776,538.229,544.685,547.481,538.974,564.821,532.303,564.44,544.803,557.804,534.7,544.086,546.422,559.395,554.46,584.598,547.473,562.385,561.564,570.952,565.703,571.912,586.532,574.436,575.584,567.041,586.139,567.11,619.247,596.778,652.568,617.107,642.053,630.133,638.857,633.239,621.988,646.389,614.782,637.786,660.806,651.851,661.17,655.143,667.791,668.742,660.345,670.697,669.308,664.554,666.781,606.367,665.749,660.088,538.555,538.035,532.467,559.729,535.723,535.612,540.777,567.101,601.255,650.709,616.139,573.527,639.287,630.948
551.994,630.97,532.026,630.945,566.191,666.373,574.568,593.441,638.984,656.493,535.915,533.426,539.454,535.57,557.405,538.677,531.758,539.329,538.564,539.507,547.306,552.658,559.934,556.816,554.385,562.94,569.121,613.005,570.985,570.984,552.403,564.462,573.517,567.446,577.707,579.914,650.621,602.673,574.204,608.149,614.229,613.956,647.941,635.483,634.658,650.352,628.492,634.355,649.901,649.045,653.839,650.107,655.049,658.01,657.02,657.099,667.332,667.227,665.906,667.503,605.755,666.39,666.822,538.67,528.451,552.103,566.019,529.169,539.634,556.973,581.235,617.184,640.359,617.459,602.595,617.898,635.889
560.851,593.689,522.924,648.411,571.734,648.466,585.604,598.421,643.022,651.16,523.261,543.666,544.431,553.397,584.069,523.618,531.893,543.446,534.721,552.04,570.348,550.393,553.163,560.557,601.188,570.761,560.568,574.996,560.962,584.361,577.795,582.239,595.865,601.746,578.894,633.555,596.053,565.435,607.827,598.888,637.281,615.52,614.479,633.48,606.585,633.881,627.507,630.518,628.257,647.405,655.411,662.241,655.076,667.337,663.692,671.76,658.601,666.733,673.633,670.127,608.16,670.269,655.437,534.767,533.883,540.845,542.381,543.796,555.761,546.412,576.915,596.813,646.866,626.492,596.986,628.108,626.675
564.768,641.194,518.2,625.103,560.071,659.707,589.609,590.89,623.036,649.399,518.654,512.052,559.497,563.774,586.615,520.418,546.507,542.082,553.694,548.769,561.632,560.451,546.346,561.211,567.429,557.257,558.145,573.859,594.805,568.079,556.44,555.915,564.143,578.422,582.482,582.826,587.824,583.263,602.55,625.16,629.635,643.998,647.573,636.331,610.815,657.551,664.473,651.461,638.742,649.912,650.226,648.652,662.593,653.034,659.177,664.684,675.46,663.005,654.556,663.553,583.669,665.53,657.913,529.856,522.919,540.407,552.021,533.775,538.302,557.92,571.864,630.97,639.033,601.682,572.62,620.865,603.367
571.911,582.625,517.785,633.543,580.669,652.662,555.137,593.647,627.525,636.704,522.787,550.695,548.649,554.818,578.377,528.815,528.226,537.269,541.741,532.404,546.497,549.806,545.521,559.292,593.788,558.747,558.916,605.668,576.799,570.184,571.87,561.663,570.905,562.658,602.251,604.962,573.969,610.199,579.763,620.662,647.048,615.534,644.205,630.208,614.591,630.218,656.512,639.753,655.168,650.946,649.886,659.326,660.024,664.652,668.388,665.447,664.499,666.302,662.835,670.347,597.269,665.406,662.337,529.066,552.646,539.846,552.63,518.076,517.303,536.517,563.826,574.808,604.348,652.079,600.759,621.388,589.407
553.43,581.802,533.902,620.103,564.008,655.103,574.357,605.42,640.124,660.899,525.588,538.39,559.385,545.546,557.937,536.364,539.176,556.936,545.455,547.952,548.383,540.518,540.246,554.094,572.902,562.804,563.685,565.854,586.137,560.154,591.705,584.509,569.083,581.905,612.508,630.901,586.753,606.805,570.539,644.578,625.368,608.833,619.26,646.382,648.472,635.095,656.057,643.66,652.334,653.593,660.431,642.782,658.017,668.527,669.999,671.156,660.006,667.773,668.793,672.651,605.603,673.507,665.902,548.98,545.176,538.318,542.049,533.746,532.88,550.681,581.873,557.285,646.264,629.535,590.526,642.204,601.424
547.022,618.709,530.437,609.571,559.077,663.716,604.021,634.413,645.873,660.929,528.928,539.813,556.001,537.648,585.601,527.543,544.865,536.102,552.466,547.346,538.124,551.466,560.31,544.894,564.144,568.362,572.556,552.042,603.036,587.131,578.901,590.532,598.674,566.188,569.618,598.145,570.734,601.409,597.274,641.417,626.089,616.688,617.948,647.561,625.617,652.133,652.176,616.49,642.175,657.305,653.3,655.018,663.125,666.55,670.361,665.85,670.823,678.54,675.821,674.111,590.616,663.66,660.591,527.029,539.157,544.173,519.694,524.451,536.281,568.409,604.987,578.928,625.497,608.127,608.08,651.29,617.918
575.41,646.284,525.5,621.88,573.945,656.779,566.811,589.653,632.941,651.162,531.832,533.262,534.827,535.854,621.898,519.52,517.579,522.518,529.099,534.041,547.056,559.973,558.302,553.789,540.732,552.581,566.638,563.442,587.587,596.768,553.844,586.573,570.352,596.555,570.025,590.565,593.929,558.474,588.08,629.496,574.715,638.298,621.011,638.445,642.177,650.76,657.053,620.642,657.575,638.315,651.549,659.224,670.167,663.427,658.073,664.893,669.04,669.305,671.496,658.434,637.711,665.793,664.349,537.917,538.007,524.671,544.306,538.343,545.387,568.392,608.222,592.808,612.882,626.419,548.542,629.485,632.404
563.921,622.946,525.833,620.653,582.775,670.458,589.538,591.83,615.505,656.107,525.002,530.368,556.882,549.882,582.057,523.841,531.709,543.011,527.956,558.724,541.273,545.058,559.875,553.858,584.014,569.932,585.235,564.807,551.878,585.093,561.585,604.505,569.925,599.64,606.498,566.913,577.531,638.916,628.89,635.571,643.376,632.371,591.394,653.915,615.71,625.957,654.309,649.096,646.236,648.326,631.598,658.991,668.759,664.484,663.803,653.861,660.826,665.719,664.6,666.406,584.201,662.182,665.975,545.802,541.695,532.927,546.29,528.147,527.328,554.695,589.587,611.916,607.527,637.31,596.865,614.426,599.971
572.377,623.342,520.724,631.768,577.564,661.951,600.434,623.894,652.308,658.855,529.194,522.896,533.72,559.71,601.878,516.184,538.169,519.476,544.622,546.357,576.217,563.513,528.332,544.774,545.253,563.734,592.583,574.031,600.269,569.752,597.429,601.771,574.191,578.034,600.479,605.273,596.449,622.215,576.549,596.755,646.56,604.444,635.165,633.331,640.874,632.826,658.694,651.531,617.727,662.631,635.367,654.401,664.417,660.166,660.441,677.424,671.914,663.552,672.654,672.165,612.02,676.97,660.912,513.946,534.444,541.97,547.171,522.242,526.206,552.638,580.305,594.205,593.576,619.897,599.107,621.624,594.918
572.782,615.389,533.807,604.993,558.527,666.551,589.025,600.971,644.814,663.074,528.826,527.156,548.592,533.899,577.546,532.111,549.665,534.032,548.499,550.334,549.375,551.959,556.736,567.55,562.431,554.884,573.09,564.774,571.24,588.117,559.054,571.279,625.394,578.703,580.766,591.276,622.214,596.037,633.725,627.328,634.902,636.118,576.883,649.304,647.59,608.288,648.067,650.131,659.062,655.96,662.878,659.973,666.771,663.599,657.358,660.341,669.219,667.181,661.262,664.794,616.613,667.409,659.186,522.841,538.684,545.559,534.807,526.366,535.129,568.047,589.427,580.732,643.784,640.831,594.697,621.675,639.442
551.673,604.511,526.233,613.804,562.767,657.452,593.074,631.462,647.305,660.695,540.707,543.338,545.583,564.216,547.868,534.559,591.314,531.57,547.652,570.254,549.479,544.962,546.927,561.962,592.008,603.319,566.23,570.826,578.817,598.244,581.26,557.588,563.626,573.989,587.199,591.195,588.732,578.543,604.363,641.224,617.154,644.351,627.689,631.688,619.193,625.287,618.718,636.911,627.679,649.758,651.699,662.719,654.567,662.853,660.733,662.877,663.187,670.27,655.501,661.669,617.02,659.403,653.686,532.789,535.567,549.747,537.202,533.419,545.91,554.657,568.047,589.457,614.17,605.817,608.011,655.211,623.922
550.37,620.861,534.072,644.389,547.187,665.952,591.573,598.8,629.431,668.807,539.383,532.281,545.726,513.156,573.934,525.897,545.356,537.831,520.315,535.135,564.369,546.971,566.399,568.781,546.528,570.833,566.524,588.661,576.459,568.187,562.277,571.012,570.64,553.065,547.405,571.821,616.989,599.163,608.864,608.688,631.36,604.705,590.977,645.604,637.892,609.529,669.319,653.767,658.786,653.361,650.697,661.676,659.928,662.444,657.468,661.812,663.5,672.311,666.413,677.513,603.31,660.636,650.462,532.336,532.296,531.811,548.835,541.341,529.354,562.49,582.691,592.158,602.769,629.07,588.194,657.499,609.604
587.237,652.123,533.874,644.972,555.547,658.9,581.634,621.267,625.19,656.866,539.285,538.231,550.102,555.419,595.06,530.091,533.441,533.204,524.972,537.11,525.447,559.958,550.767,544.398,549.288,569.992,551.869,592.657,560.094,560.476,586.277,572.624,577.827,567.527,567.297,551.854,596.92,581.248,597.408,627.922,643.107,647.1,639.249,637.844,629.494,647.251,655.895,604.798,627.454,644.706,666.849,658.368,662.007,659.574,658.774,659.288,658.714,661.42,666.534,643.936,580.523,668.605,661.241,533.052,540.569,535.015,552.595,525.319,519.583,556.902,575.063,584.715,639.879,637.407,607.255,635.338,604.632
556.317,607.247,537.576,646.852,574.312,661.759,591.41,607.693,646.209,669.989,532.146,530.236,554.024,557.761,597.88,535.915,535.174,556.797,538.816,540.003,534.753,566.934,547.606,585.741,565.715,550.34,572.485,609.925,559.625,550.615,559.301,578.433,567.421,561.943,611.936,587.507,582.39,607.381,630.108,633.693,649.967,628.731,630.206,637.385,651.451,641.926,661.972,629.504,657.748,615.392,638.642,654.91,658.677,657.774,658.519,670.636,669.163,663.082,661.843,671.302,595.163,669.612,655.136,531.684,540.12,543.784,563.944,540.37,529.005,546.827,582.828,591.699,632.647,627.198,574.779,624.599,591.047
557.08,639.54,537.124,610.713,559.002,658.887,576.368,577.886,646.607,653.756,538.278,529.89,536.377,543.483,611.539,535.866,546.837,535.581,563.059,542.107,546.366,572.743,577.75,568.947,566.124,557.759,564.589,562.306,559.107,593.211,580.508,570.736,573.332,554.286,592.097,590.238,648.976,575.687,610.981,638.235,637.388,641.524,621.861,641.15,631.031,638.264,655.418,656.303,633.505,648.516,652.679,665.175,667.912,661.386,659.172,659.609,667.437,661.584,660.447,665.631,638.974,662.151,657.153,534.616,541.06,544.817,552.756,534.134,546.274,551.81,579.212,582.916,636.945,633.986,586.491,654.827,616.808
